index,tripduration,starttime,stoptime,start.station.id,start.station.name,start.station.latitude,start.station.longitude,end.station.id,end.station.name,end.station.latitude,end.station.longitude,bikeid,usertype,birth.year,gender,date,count
7330,1198,3/31/2016 8:50,3/31/2016 9:10,295,Pike St & E Broadway,40.71406667,-73.99293911,476,E 31 St & 3 Ave,40.74394314,-73.97966069,19476,Subscriber,1982,1,3/31/2016,1
7331,650,3/31/2016 9:06,3/31/2016 9:17,295,Pike St & E Broadway,40.71406667,-73.99293911,377,6 Ave & Canal St,40.72243797,-74.00566443,21211,Subscriber,1987,1,3/31/2016,1
7332,1517,3/31/2016 9:23,3/31/2016 9:49,295,Pike St & E Broadway,40.71406667,-73.99293911,486,Broadway & W 29 St,40.7462009,-73.98855723,20155,Subscriber,1966,1,3/31/2016,1
7333,1341,3/31/2016 9:39,3/31/2016 10:01,295,Pike St & E Broadway,40.71406667,-73.99293911,455,1 Ave & E 44 St,40.75001986,-73.96905301,14808,Subscriber,1970,2,3/31/2016,1
7334,535,3/31/2016 9:40,3/31/2016 9:49,295,Pike St & E Broadway,40.71406667,-73.99293911,195,Liberty St & Broadway,40.70905623,-74.01043382,17005,Subscriber,1984,2,3/31/2016,1
7335,623,3/31/2016 9:41,3/31/2016 9:51,295,Pike St & E Broadway,40.71406667,-73.99293911,276,Duane St & Greenwich St,40.71748752,-74.0104554,20529,Subscriber,1965,2,3/31/2016,1
7336,1488,3/31/2016 9:42,3/31/2016 10:07,295,Pike St & E Broadway,40.71406667,-73.99293911,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16093,Subscriber,1974,1,3/31/2016,1
7337,1224,3/31/2016 9:43,3/31/2016 10:04,295,Pike St & E Broadway,40.71406667,-73.99293911,455,1 Ave & E 44 St,40.75001986,-73.96905301,20263,Subscriber,1976,1,3/31/2016,1
7338,485,3/31/2016 9:57,3/31/2016 10:05,295,Pike St & E Broadway,40.71406667,-73.99293911,315,South St & Gouverneur Ln,40.70355377,-74.00670227,20968,Subscriber,1986,2,3/31/2016,1
7339,175,3/31/2016 9:59,3/31/2016 10:02,295,Pike St & E Broadway,40.71406667,-73.99293911,386,Centre St & Worth St,40.71494807,-74.00234482,16493,Subscriber,1983,1,3/31/2016,1
7340,1355,3/31/2016 10:04,3/31/2016 10:27,295,Pike St & E Broadway,40.71406667,-73.99293911,426,West St & Chambers St,40.71754834,-74.01322069,21661,Subscriber,1962,1,3/31/2016,1
7341,375,3/31/2016 10:06,3/31/2016 10:13,295,Pike St & E Broadway,40.71406667,-73.99293911,249,Harrison St & Hudson St,40.71870987,-74.0090009,20883,Subscriber,1966,1,3/31/2016,1
7342,288,3/31/2016 10:18,3/31/2016 10:23,295,Pike St & E Broadway,40.71406667,-73.99293911,502,Henry St & Grand St,40.714215,-73.981346,16925,Subscriber,1973,1,3/31/2016,1
7343,234,3/31/2016 11:37,3/31/2016 11:41,295,Pike St & E Broadway,40.71406667,-73.99293911,531,Forsyth St & Broome St,40.71893904,-73.99266288,16132,Subscriber,1954,1,3/31/2016,1
7344,670,3/31/2016 11:51,3/31/2016 12:03,295,Pike St & E Broadway,40.71406667,-73.99293911,392,Jay St & Tech Pl,40.695065,-73.987167,18941,Subscriber,1987,1,3/31/2016,1
7345,1362,3/31/2016 11:59,3/31/2016 12:21,295,Pike St & E Broadway,40.71406667,-73.99293911,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,21482,Customer,NA,0,3/31/2016,1
7346,1326,3/31/2016 11:59,3/31/2016 12:21,295,Pike St & E Broadway,40.71406667,-73.99293911,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,20609,Customer,NA,0,3/31/2016,1
7347,488,3/31/2016 12:05,3/31/2016 12:14,295,Pike St & E Broadway,40.71406667,-73.99293911,302,Avenue D & E 3 St,40.72082834,-73.97793172,14710,Subscriber,1970,1,3/31/2016,1
7348,203,3/31/2016 12:16,3/31/2016 12:19,295,Pike St & E Broadway,40.71406667,-73.99293911,2009,Catherine St & Monroe St,40.71117444,-73.99682619,18368,Subscriber,1958,1,3/31/2016,1
7349,1008,3/31/2016 12:27,3/31/2016 12:44,295,Pike St & E Broadway,40.71406667,-73.99293911,2008,Little West St & 1 Pl,40.70569254,-74.01677685,19950,Subscriber,1954,1,3/31/2016,1
7350,1924,3/31/2016 12:38,3/31/2016 13:10,295,Pike St & E Broadway,40.71406667,-73.99293911,514,12 Ave & W 40 St,40.76087502,-74.00277668,16388,Subscriber,1988,1,3/31/2016,1
7351,795,3/31/2016 12:56,3/31/2016 13:09,295,Pike St & E Broadway,40.71406667,-73.99293911,411,E 6 St & Avenue D,40.72228087,-73.97668709,15347,Subscriber,1989,1,3/31/2016,1
